"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"82","RT @GOP: Why did Joe Biden's Press Secretary lie about this? https://t.co/jrl1kMC6t6",FALSE,0,NA,2022-12-02 02:31:39,FALSE,NA,"1598505143347068929",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DrJeffKoloze",715,TRUE,FALSE,NA,NA
"83","RT @OccupyDemocrats: BREAKING: President Biden announces that his administration will protect Spirit Mountain, a sacred indigenous site in…",FALSE,0,NA,2022-12-02 02:31:37,FALSE,NA,"1598505135382171650",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FranklinQuee",1347,TRUE,FALSE,NA,NA
"84","RT @DashDobrofsky: Newt Gingrich said “Republicans must learn to quit underestimating Joe Biden.” Though Newt was wrong to make his cancer-…",FALSE,0,NA,2022-12-02 02:31:37,FALSE,NA,"1598505134442643457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NS25926989",9,TRUE,FALSE,NA,NA
"85","RT @MarshaBlackburn: Every day, men and women drop everything to serve and protect our nation.

Joe Biden’s willing to discharge them becau…",FALSE,0,NA,2022-12-02 02:31:37,FALSE,NA,"1598505134048382976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ToniS7575",811,TRUE,FALSE,NA,NA
"86","RT @DaveDavos2: Is Joe #Biden sleaze or is Joe Biden sleaze.
@murpharoo #Metoo @FergusonNews @LaTrioli #USA #auspol #newspoll #news #Laptop…",FALSE,0,NA,2022-12-02 02:31:36,FALSE,NA,"1598505132341460992",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rossana02800444",1,TRUE,FALSE,NA,NA
"87","@hugh_mankind She is a hero to those she injected. Why didn't they made a follow up on those that had saline instea… https://t.co/gNHCfXlClp",FALSE,0,"hugh_mankind",2022-12-02 02:31:34,TRUE,"1598417903610634257","1598505120517746689","256057148","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PanesPablito",0,FALSE,FALSE,NA,NA
"88","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:31:34,FALSE,NA,"1598505120232341504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FatzingerMaryjo",1178,TRUE,FALSE,NA,NA
"89","RT @MarshaBlackburn: Every day, men and women drop everything to serve and protect our nation.

Joe Biden’s willing to discharge them becau…",FALSE,0,NA,2022-12-02 02:31:30,FALSE,NA,"1598505104239370242",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sam92teg",811,TRUE,FALSE,NA,NA
"90","RT @dellavolpe: Newt Gingrich on Joe Biden.

""Republicans must learn to quit underestimating @POTUS.""

""Conservatives’ hostility to Biden a…",FALSE,0,NA,2022-12-02 02:31:29,FALSE,NA,"1598505102796787715",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mapnotes",5819,TRUE,FALSE,NA,NA
"91","RT @robsmithonline: There is an overwhelming amount of evidence Joe Biden knew - and benefitted from - Hunter Biden's overseas business dea…",FALSE,0,NA,2022-12-02 02:31:28,FALSE,NA,"1598505097029468167",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Seekahdoo",95,TRUE,FALSE,NA,NA
"92","Actually, it's Maga Republicans &amp; Joe Manchin who killed paid sick leave for rail way workers.

Biden &amp; most Dems w… https://t.co/41BnlzbuRS",FALSE,0,NA,2022-12-02 02:31:26,TRUE,NA,"1598505089085448193",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ProfTwis",0,FALSE,FALSE,NA,NA
"93","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:31:26,FALSE,NA,"1598505087114117124",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","javisalazar72",1466,TRUE,FALSE,NA,NA
"94","RT @REVMAXXING: Joe Biden and Congress have infinite money for Ukraine 🇺🇦, but can't give railroad workers basic demands https://t.co/oyeeh…",FALSE,0,NA,2022-12-02 02:31:26,FALSE,NA,"1598505086392668160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1LordGeezus",41,TRUE,FALSE,NA,NA
"95","RT @ThePatsGazette: Should Joe Biden take a cognitive test? https://t.co/wHqOQenWR8",FALSE,0,NA,2022-12-02 02:31:24,FALSE,NA,"1598505079933485059",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cdallencounty",904,TRUE,FALSE,NA,NA
"96","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:31:23,FALSE,NA,"1598505077332881409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaulFreveleJr",1466,TRUE,FALSE,NA,NA
"97","RT @rising_serpent: 1. Story time.
In 2016, Joe Biden, returned a rental car to an Arizona 𝘏𝘦𝘳𝘵𝘻.
Inside it police discovered a used 𝑐𝑟𝑎𝑐𝑘…",FALSE,0,NA,2022-12-02 02:31:23,FALSE,NA,"1598505074187190272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KunkleBlake",4476,TRUE,FALSE,NA,NA
"98","RT @writerware: @GoodPoliticGuy Joe Biden is SCAB.",FALSE,0,NA,2022-12-02 02:31:22,FALSE,NA,"1598505073138696192",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","daveand84185453",1,TRUE,FALSE,NA,NA
"99","RT @dougmillsnyt: French President Emmanuel Macron winks as he and Mrs. Brigitte Macron are greeted by President Joe Biden and First Lady D…",FALSE,0,NA,2022-12-02 02:31:21,FALSE,NA,"1598505067535032321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sallyagale",61,TRUE,FALSE,NA,NA
"100","RT @Behembaba: I can't find the video. But just last week Barack denounced Kanye for saying crazy shit.

But now, after Jones segregation p…",FALSE,0,NA,2022-12-02 02:31:18,FALSE,NA,"1598505054209703937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1984izvryreal",2,TRUE,FALSE,NA,NA
"101","RT @HawleyMO: At the behest of Joe Biden, US Senate now using federal law to force railroad workers to accept contracts they voted to reject",FALSE,0,NA,2022-12-02 02:31:18,FALSE,NA,"1598505053463408641",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JaneChr90925111",1323,TRUE,FALSE,NA,NA
"102","RT @larryelder: After @elonmusk vowed to release internal @Twitter communications on why the Joe/Hunter Biden laptop story was quashed, ex-…",FALSE,0,NA,2022-12-02 02:31:16,FALSE,NA,"1598505047880790016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnStone1983",1354,TRUE,FALSE,NA,NA
"103","@bob_foreaples @JillianOnHudson The 10th search result is the first one talking about Joe Biden. It is from Chuck G… https://t.co/evEhsGAAqk",FALSE,0,"Harper_Ian",2022-12-02 02:31:15,TRUE,"1598504354604007424","1598505043564855296","460330444","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Harper_Ian",0,FALSE,FALSE,NA,NA
"104","@TeresaSafay @RepBentz Laptop for a person not in office?  Hunter Biden directly implicated in criminal enterprises… https://t.co/mIPfYZii8e",FALSE,0,"TeresaSafay",2022-12-02 02:31:15,TRUE,"1598358616821886979","1598505040506982401","820062034083446784","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","coffeetime2023",0,FALSE,FALSE,NA,NA
"105","Newt Gingrich said “Republicans must learn to quit underestimating Joe Biden.” Though Newt was wrong to make his ca… https://t.co/5oogRCOemf",FALSE,30,NA,2022-12-02 02:31:13,TRUE,NA,"1598505035016466432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DashDobrofsky",9,FALSE,FALSE,NA,NA
"106","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:31:13,FALSE,NA,"1598505033204580353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daddymac57",1466,TRUE,FALSE,NA,NA
"107","RT @OccupyDemocrats: BREAKING: President Biden vows to get rail workers paid sick leave in a separate bill, says “I think we’re going to ge…",FALSE,0,NA,2022-12-02 02:31:12,FALSE,NA,"1598505031254286336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mn_kayak",238,TRUE,FALSE,NA,NA
"108","@Cernovich Someone went back in time and killed hitler, then they came back to the future and Joe Biden became the… https://t.co/iZJMyszeMr",FALSE,0,"Cernovich",2022-12-02 02:31:12,TRUE,"1598398172438532096","1598505030424080384","358545917","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JaxWorlow",0,FALSE,FALSE,NA,NA
"109","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:31:12,FALSE,NA,"1598505027584536576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stoveroc",1178,TRUE,FALSE,NA,NA
"110","RT @Jim_Jordan: Joe Biden’s Treasury Secretary is blaming inflation on YOU because YOU spent too much of YOUR own money. 

That’s insane.…",FALSE,0,NA,2022-12-02 02:31:09,FALSE,NA,"1598505015932592131",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JohnHar39644954",1178,TRUE,FALSE,NA,NA
"111","RT @HawleyMO: At the behest of Joe Biden, US Senate now using federal law to force railroad workers to accept contracts they voted to reject",FALSE,0,NA,2022-12-02 02:31:09,FALSE,NA,"1598505015198437376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Maine_Dads",1323,TRUE,FALSE,NA,NA
"112","RT @ProudElephantUS: RETWEET if you do not consider Joe Biden your President or leader.",FALSE,0,NA,2022-12-02 02:31:08,FALSE,NA,"1598505012442894337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RamKou",2759,TRUE,FALSE,NA,NA
"113","RT @SenTedCruz: The war in Ukraine was utterly unnecessary. It was caused because Joe Biden decided to waive sanctions that I wrote to allo…",FALSE,0,NA,2022-12-02 02:31:07,FALSE,NA,"1598505008806260738",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MAGA76ll",682,TRUE,FALSE,NA,NA
"114","RT @AFP: VIDEO:  US President Joe Biden and First Lady Jill Biden welcome French President Emmanuel Macron and his wife Brigitte Macron at…",FALSE,0,NA,2022-12-02 02:31:05,FALSE,NA,"1598504999512051714",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbbasMircavad",16,TRUE,FALSE,NA,NA
"115","@AdeDetective @monkinsane @_billschneider @greg_price11 What about all the times he predicted we'd soon all be dead… https://t.co/eRXwVOZgSO",FALSE,0,"AdeDetective",2022-12-02 02:31:04,TRUE,"1598504611668971520","1598504997620170753","1420881295995924484","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","drakkenmensch",0,FALSE,FALSE,NA,NA
"116","RT @ProudElephantUS: Joe Biden belongs in prison, not the White House.",FALSE,0,NA,2022-12-02 02:31:04,FALSE,NA,"1598504995246469120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","softailyankee",118,TRUE,FALSE,NA,NA
"117","RT @KyivIndependent: ⚡️Macron, Biden say West will 'never persuade Ukraine' to unacceptable compromise with Russia.

French President Emman…",FALSE,0,NA,2022-12-02 02:31:04,FALSE,NA,"1598504994277408768",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mariabernardez9",184,TRUE,FALSE,NA,NA
"118","Newt Gingrich says Republicans are ‘underestimating’ President Joe Biden https://t.co/yw41triWvl",FALSE,0,NA,2022-12-02 02:31:02,FALSE,NA,"1598504988896292864",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Briefing__Room",0,FALSE,FALSE,NA,NA
"119","RT @mjoyce317: 20,000 Active Duty Soldiers kicked out of the military 
40,000 National Guardsmen cut off from their benefits 
22,000 Reserv…",FALSE,0,NA,2022-12-02 02:31:02,FALSE,NA,"1598504988623323136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FinchmanBojack",19,TRUE,FALSE,NA,NA
"120","RT @KyivIndependent: ⚡️Macron, Biden say West will 'never persuade Ukraine' to unacceptable compromise with Russia.

French President Emman…",FALSE,0,NA,2022-12-02 02:31:02,FALSE,NA,"1598504988472672256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RoxanaSato",184,TRUE,FALSE,NA,NA
"121","RT @GOP: Why did Joe Biden's Press Secretary lie about this? https://t.co/jrl1kMC6t6",FALSE,0,NA,2022-12-02 02:31:01,FALSE,NA,"1598504984920084480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbigailLeaDura1",715,TRUE,FALSE,NA,NA
"122","RT @Jim_Jordan: Why can’t Democrats admit that Joe Biden caused the border crisis?",FALSE,0,NA,2022-12-02 02:31:00,FALSE,NA,"1598504977348972546",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thelarsonteam",3831,TRUE,FALSE,NA,NA
"123","RT @anthonyzenkus: Number of sick days Joe Biden took for COVID: 17

Number of parental leave days Pete Buttigieg took: 28

Number of guara…",FALSE,0,NA,2022-12-02 02:30:59,FALSE,NA,"1598504974329282560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnnaHalifax",1216,TRUE,FALSE,NA,NA
"124","RT @dellavolpe: Newt Gingrich on Joe Biden.

""Republicans must learn to quit underestimating @POTUS.""

""Conservatives’ hostility to Biden a…",FALSE,0,NA,2022-12-02 02:30:58,FALSE,NA,"1598504971451916291",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","charlottesthere",5819,TRUE,FALSE,NA,NA
"125","@MuellerSheWrote @DeadlineWH Joe Biden is the biggest child trafficker on the planet -",FALSE,0,"MuellerSheWrote",2022-12-02 02:30:56,FALSE,"1598432010238038016","1598504962203566080","926164634570067968","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ICONLectures",0,FALSE,FALSE,NA,NA
"126","RT @dellavolpe: Newt Gingrich on Joe Biden.

""Republicans must learn to quit underestimating @POTUS.""

""Conservatives’ hostility to Biden a…",FALSE,0,NA,2022-12-02 02:30:54,FALSE,NA,"1598504955282964482",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mcfamily84",5819,TRUE,FALSE,NA,NA
"127","RT @Jim_Jordan: Why can’t Democrats admit that Joe Biden caused the border crisis?",FALSE,0,NA,2022-12-02 02:30:54,FALSE,NA,"1598504952841879553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","judeslhp",3831,TRUE,FALSE,NA,NA
"128","@politicsnoticer @ClownWorld_ Joe Biden is incapable of focusing on anything.  He's an embarrassment.",FALSE,0,"politicsnoticer",2022-12-02 02:30:52,FALSE,"1598458819709136902","1598504947640946689","1353841884477571074","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","2A_Dave00726",0,FALSE,FALSE,NA,NA
"129","RT @mjoyce317: 20,000 Active Duty Soldiers kicked out of the military 
40,000 National Guardsmen cut off from their benefits 
22,000 Reserv…",FALSE,0,NA,2022-12-02 02:30:52,FALSE,NA,"1598504945594298368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","strategyvictory",19,TRUE,FALSE,NA,NA
"130","RT @ACTBrigitte: President Trump worked for free. Joe Biden is working for China.",FALSE,0,NA,2022-12-02 02:30:50,FALSE,NA,"1598504936371032065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrumpBKing",1466,TRUE,FALSE,NA,NA
"131","RT @ProudElephantUS: Joe Biden belongs in prison, not the White House.",FALSE,0,NA,2022-12-02 02:30:49,FALSE,NA,"1598504935095681027",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Badasslion1",118,TRUE,FALSE,NA,NA
"132","RT @tiffanyandsadie: If they truly do a bot purge, Joe Biden will have 100 followers left.",FALSE,0,NA,2022-12-02 02:30:48,FALSE,NA,"1598504930884849664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sjw2806Susan",36,TRUE,FALSE,NA,NA
"133","@POTUS Can’t wait for investigation on Joe Biden",FALSE,0,"POTUS",2022-12-02 02:30:48,FALSE,"1598151533107068928","1598504928044978176","1349149096909668363","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Becky53753897",0,FALSE,FALSE,NA,NA
"134","RT @DaveDavos2: The Republican Party is starting to build up a head of steam.
The Congressional Inquiry into Hunter Biden's #LaptopFromHell…",FALSE,0,NA,2022-12-02 02:30:48,FALSE,NA,"1598504927093194752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rossana02800444",7,TRUE,FALSE,NA,NA
"135","RT @rising_serpent: 1. Story time.
In 2016, Joe Biden, returned a rental car to an Arizona 𝘏𝘦𝘳𝘵𝘻.
Inside it police discovered a used 𝑐𝑟𝑎𝑐𝑘…",FALSE,0,NA,2022-12-02 02:30:47,FALSE,NA,"1598504924425244672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NavidBgood",4476,TRUE,FALSE,NA,NA
"136","RT @mjoyce317: 20,000 Active Duty Soldiers kicked out of the military 
40,000 National Guardsmen cut off from their benefits 
22,000 Reserv…",FALSE,0,NA,2022-12-02 02:30:47,FALSE,NA,"1598504923150196736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Y_SWargo",19,TRUE,FALSE,NA,NA
"137","RT @tedcruz: Joe Biden’s family has been in the business of selling access and official favors to enemies of the United States— and they’ve…",FALSE,0,NA,2022-12-02 02:30:46,FALSE,NA,"1598504922303139845",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PrybyloJami",4728,TRUE,FALSE,NA,NA
"138","You know who didn’t “accidentally” invite a white nationalist and neo-Nazi to the State Dinner tonight? Joe Biden.… https://t.co/rVbOi2OgAi",FALSE,0,NA,2022-12-02 02:30:46,TRUE,NA,"1598504920713465856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DamonMast",0,FALSE,FALSE,NA,NA
